id;name;dev;adm;dip;mil;goods;trade_area;flag;country;religion;culture;cult_group;type;continent;large_region;region;area
566;Assam;11.0;4.0;4.0;3.0;Grain;Bengal;;Assam;Hindu;Assamese;Eastern Aryan;Land;Asia;India;Bengal;Assam
567;Silhet;9.0;4.0;3.0;2.0;Cotton;Bengal;;Bengal;Hindu;Bengali;Eastern Aryan;Land;Asia;India;Bengal;East Bengal
568;Chittagong;16.0;6.0;6.0;4.0;Cotton;Bengal;Coastal Center of Trade;Bengal;Hindu;Bengali;Eastern Aryan;Land;Asia;East Indies;Burma;Rakhine
569;Bijapur;15.0;5.0;6.0;4.0;Cotton;Goa;;Bahmanis;Hindu;Kannada;Dravidian;Land;Asia;India;Deccan;Maidan
570;Naga;5.0;2.0;1.0;2.0;Tropical Wood;Bengal;;Kachar;Hindu;Chin;Burman;Land;Asia;India;Bengal;Naga Hills
571;Darrang;8.0;3.0;3.0;2.0;Silk;Bengal;;Assam;Hindu;Assamese;Eastern Aryan;Land;Asia;India;Bengal;Assam
572;Kotte;7.0;2.0;3.0;2.0;Spices;Ceylon;Coastal Center of Trade;Ceylon;Theravada;Sinhalese;Eastern Aryan;Land;Asia;India;Coromandel;Lanka
573;Cachar;3.0;1.0;1.0;1.0;Grain;Bengal;;Kachar;Hindu;Chin;Burman;Land;Asia;India;Bengal;Naga Hills
574;The Andamans;3.0;1.0;1.0;1.0;Unknown;Bengal;;;Animist;Bengali;Eastern Aryan;Land;Asia;East Indies;Malaya;Indian Ocean Islands
575;Gwadar;3.0;1.0;1.0;1.0;Fish;Hormuz;;Baluchistan;Sunni;Baluchi;Iranian;Land;Asia;Persia;Khorasan;Makran
576;Kalat;10.0;3.0;3.0;4.0;Dyes;Indus;;Baluchistan;Sunni;Baluchi;Iranian;Land;Asia;Persia;Khorasan;Kalat
577;Quetta;9.0;3.0;3.0;3.0;Grain;Indus;;Baluchistan;Sunni;Baluchi;Iranian;Land;Asia;Persia;Khorasan;Kalat
578;Roh;10.0;4.0;4.0;2.0;Livestock;Kashmir;;Afghanistan;Sunni;Afghan;Iranian;Land;Asia;Persia;Khorasan;Kabulistan
579;Mrauk U;10.0;4.0;4.0;2.0;Grain;Bengal;;Arakan;Theravada;Arakanese;Burman;Land;Asia;East Indies;Burma;Rakhine
580;Kale;7.0;3.0;3.0;1.0;Grain;Bengal;;Ava;Animist;Chin;Burman;Land;Asia;East Indies;Burma;Upper Burma
581;Sagaing;14.0;5.0;5.0;4.0;Cotton;Bengal;;Ava;Theravada;Burmese;Burman;Land;Asia;East Indies;Burma;Upper Burma
582;Mong Yang;11.0;4.0;4.0;3.0;Copper;Chengdu;;Mong Yang;Theravada;Shan;Thai;Land;Asia;East Indies;Burma;Kachin
583;Hsenwi;11.0;4.0;4.0;3.0;Tropical Wood;Chengdu;;Hsenwi;Theravada;Shan;Thai;Land;Asia;East Indies;Burma;Shan Hills
584;Ava;16.0;6.0;6.0;4.0;Gems;Bengal;;Ava;Theravada;Burmese;Burman;Land;Asia;East Indies;Burma;Upper Burma
585;Taungoo;16.0;6.0;6.0;4.0;Chinaware;Bengal;;Taungu;Theravada;Burmese;Burman;Land;Asia;East Indies;Burma;Lower Burma
586;Pegu;14.0;5.0;5.0;4.0;Spices;Bengal;Irrawaddy Estuary;Pegu;Theravada;Mon;Mon Khmer;Land;Asia;East Indies;Burma;Lower Burma
587;Kengtung;8.0;3.0;3.0;2.0;Tropical Wood;Siam;;Hsenwi;Animist;Northern Thai;Thai;Land;Asia;East Indies;Burma;Karenni
588;Mong Nai;8.0;3.0;3.0;2.0;Cotton;Chengdu;;Hsenwi;Theravada;Shan;Thai;Land;Asia;East Indies;Burma;Shan Hills
589;Chiang Mai;13.0;5.0;5.0;3.0;Ivory;Siam;;Lan Na;Theravada;Northern Thai;Thai;Land;Asia;East Indies;Burma;Karenni
590;Moulmein;10.0;4.0;4.0;2.0;Sugar;Bengal;;Pegu;Theravada;Karen;Burman;Land;Asia;East Indies;Burma;Lower Burma
591;Tavoy;10.0;4.0;4.0;2.0;Naval supplies;Siam;;Ayutthaya;Theravada;Mon;Mon Khmer;Land;Asia;East Indies;Malaya;North Tenasserim
592;Ratchaburi;9.0;3.0;3.0;3.0;Grain;Siam;;Ayutthaya;Theravada;Central Thai;Thai;Land;Asia;East Indies;Malaya;North Tenasserim
593;Nakhon Si Thammarat;12.0;5.0;5.0;2.0;Tropical Wood;Malacca;;Ligor;Sunni;Malayan;Malay;Land;Asia;East Indies;Malaya;Central Tenasserim
594;Pattani;15.0;6.0;6.0;3.0;Tropical Wood;Malacca;;Pattani;Sunni;Malayan;Malay;Land;Asia;East Indies;Malaya;Central Tenasserim
595;Perak;12.0;5.0;5.0;2.0;Copper;Malacca;;Malacca;Sunni;Malayan;Malay;Land;Asia;East Indies;Malaya;Malacca
596;Malacca;17.0;7.0;7.0;3.0;Spices;Malacca;Coastal Center of Trade;Malacca;Sunni;Malayan;Malay;Land;Asia;East Indies;Malaya;Malacca
597;Johor;12.0;5.0;5.0;2.0;Chinaware;Malacca;;Malacca;Sunni;Malayan;Malay;Land;Asia;East Indies;Malaya;Malaya
598;Pahang;5.0;2.0;2.0;1.0;Tropical Wood;Malacca;;Malacca;Sunni;Malayan;Malay;Land;Asia;East Indies;Malaya;Malaya
599;Kelantan;6.0;2.0;2.0;2.0;Naval supplies;Malacca;;Malacca;Sunni;Malayan;Malay;Land;Asia;East Indies;Malaya;Malaya
600;Ayutthaya;20.0;8.0;8.0;4.0;Ivory;Siam;Coastal Center of Trade;Ayutthaya;Theravada;Central Thai;Thai;Land;Asia;East Indies;Indochina;Central Thailand
601;Sukhothai;15.0;6.0;6.0;3.0;Chinaware;Siam;;Sukhothai;Theravada;Central Thai;Thai;Land;Asia;East Indies;Indochina;Northern Thailand
602;Chiang Rai;10.0;4.0;4.0;2.0;Grain;Siam;;Lan Na;Theravada;Northern Thai;Thai;Land;Asia;East Indies;Indochina;Northern Thailand
603;Nakhon Thung Yai;11.0;4.0;4.0;3.0;Gems;Siam;;Ayutthaya;Theravada;Central Thai;Thai;Land;Asia;East Indies;Indochina;Central Thailand
604;Oudong;10.0;4.0;4.0;2.0;Incense;Siam;;Khmer;Theravada;Khmer;Mon Khmer;Land;Asia;East Indies;Indochina;Cambodia
605;Prey Nokor;13.0;5.0;5.0;3.0;Tropical Wood;Siam;;Khmer;Hindu;Khmer;Mon Khmer;Land;Asia;East Indies;Indochina;Mekong
606;Panduranga;10.0;4.0;4.0;2.0;Fish;Siam;;Champa;Hindu;Cham;Malay;Land;Asia;East Indies;Indochina;Champa
607;Vijaya;12.0;5.0;5.0;2.0;Tropical Wood;Siam;;Champa;Hindu;Cham;Malay;Land;Asia;East Indies;Indochina;Champa
608;Champasak;9.0;3.0;3.0;3.0;Tea;Siam;;Lan Xang;Theravada;Laotian;Thai;Land;Asia;East Indies;Indochina;South Laos
609;Angkor;13.0;5.0;5.0;3.0;Tropical Wood;Siam;;Khmer;Hindu;Khmer;Mon Khmer;Land;Asia;East Indies;Indochina;Cambodia
610;Thanh Hoa;6.0;2.0;2.0;2.0;Grain;Canton;;Dai Viet;Mahayana;Vietnamese;Mon Khmer;Land;Asia;East Indies;Indochina;Tonkin
611;Sikhottabong;6.0;2.0;2.0;2.0;Grain;Siam;;Lan Xang;Theravada;Laotian;Thai;Land;Asia;East Indies;Indochina;South Laos
612;Khorat;5.0;2.0;2.0;1.0;Silk;Siam;;Ayutthaya;Theravada;Khmer;Mon Khmer;Land;Asia;East Indies;Indochina;Khorat
613;Dong Kinh;18.0;7.0;7.0;4.0;Chinaware;Canton;;Dai Viet;Mahayana;Vietnamese;Mon Khmer;Land;Asia;East Indies;Indochina;Sông Hông
614;Vientiane;14.0;5.0;5.0;4.0;Grain;Siam;;Lan Xang;Theravada;Laotian;Thai;Land;Asia;East Indies;Indochina;South Laos
615;Luang Prabang;11.0;4.0;4.0;3.0;Chinaware;Siam;;Lan Xang;Theravada;Laotian;Thai;Land;Asia;East Indies;Indochina;North Laos
616;Cao Bang;7.0;2.0;2.0;3.0;Grain;Canton;;Dai Viet;Mahayana;Zhuang;Thai;Land;Asia;East Indies;Indochina;Sông Hông
617;Lamuri;11.0;4.0;4.0;3.0;Spices;Malacca;;Pasai;Sunni;Sumatran;Malay;Land;Asia;East Indies;Malaya;Aceh
618;Deli;8.0;3.0;3.0;2.0;Spices;Malacca;;Pasai;Sunni;Sumatran;Malay;Land;Asia;East Indies;Malaya;Batak
619;Batak;6.0;2.0;2.0;2.0;Incense;Malacca;;Pasai;Sunni;Sumatran;Malay;Land;Asia;East Indies;Malaya;Batak
620;Siak;13.0;5.0;5.0;3.0;Chinaware;Malacca;;Siak;Sunni;Sumatran;Malay;Land;Asia;East Indies;Malaya;Riau
621;Bengkulu;8.0;3.0;3.0;2.0;Unknown;Malacca;;;Sunni;Sumatran;Malay;Land;Asia;East Indies;Malaya;Lampung
622;Palembang;10.0;4.0;4.0;2.0;Unknown;Malacca;;;Sunni;Sumatran;Malay;Land;Asia;East Indies;Malaya;Lampung
623;Tulangbewang;9.0;3.0;3.0;3.0;Unknown;Malacca;;;Sunni;Sumatran;Malay;Land;Asia;East Indies;Malaya;Lampung
624;Banten;11.0;4.0;4.0;3.0;Spices;The Moluccas;;Sunda;Hindu;Javanese;Malay;Land;Asia;East Indies;Indonesia;West Java
625;Kawali;8.0;3.0;3.0;2.0;Tropical Wood;The Moluccas;;Sunda;Hindu;Javanese;Malay;Land;Asia;East Indies;Indonesia;West Java
626;Karta;13.0;5.0;5.0;3.0;Spices;The Moluccas;;Majapahit;Hindu;Javanese;Malay;Land;Asia;East Indies;Indonesia;Central Java
627;Blambangan;13.0;5.0;5.0;3.0;Cotton;The Moluccas;;Majapahit;Hindu;Javanese;Malay;Land;Asia;East Indies;Indonesia;East Java
628;Surabaya;13.0;5.0;5.0;3.0;Cotton;The Moluccas;;Majapahit;Hindu;Javanese;Malay;Land;Asia;East Indies;Indonesia;East Java
629;Demak;13.0;5.0;5.0;3.0;Cotton;The Moluccas;;Majapahit;Hindu;Javanese;Malay;Land;Asia;East Indies;Indonesia;Central Java
630;Kalapa;10.0;4.0;4.0;2.0;Spices;The Moluccas;Coastal Center of Trade;Sunda;Hindu;Javanese;Malay;Land;Asia;East Indies;Indonesia;West Java
631;Bali;9.0;3.0;3.0;3.0;Cloth;The Moluccas;;Majapahit;Hindu;Javanese;Malay;Land;Asia;East Indies;Indonesia;Lesser Sunda Islands
632;Sumbawa;8.0;3.0;3.0;2.0;Unknown;The Moluccas;;;Animist;Papuan;Pacific;Land;Asia;East Indies;Indonesia;Lesser Sunda Islands
633;Flores;11.0;4.0;4.0;3.0;Unknown;The Moluccas;;;Animist;Papuan;Pacific;Land;Asia;East Indies;Moluccas;Timor
634;Sumba;5.0;2.0;2.0;1.0;Unknown;The Moluccas;;;Animist;Papuan;Pacific;Land;Asia;East Indies;Indonesia;Indonesian Islands
635;West Timor;9.0;3.0;3.0;3.0;Unknown;The Moluccas;;;Animist;Papuan;Pacific;Land;Asia;East Indies;Moluccas;Timor
636;Brunei;18.0;7.0;7.0;4.0;Spices;Malacca;Coastal Center of Trade;Brunei;Sunni;Bornean;Malay;Land;Asia;East Indies;Indonesia;Brunei
637;Jesselton;9.0;3.0;3.0;3.0;Spices;Malacca;;Brunei;Sunni;Bornean;Malay;Land;Asia;East Indies;Indonesia;Brunei
638;Kutai;13.0;5.0;5.0;3.0;Fish;Malacca;;Kutai;Hindu;Bornean;Malay;Land;Asia;East Indies;Indonesia;Kutai
639;Banjar;11.0;4.0;4.0;3.0;Unknown;Malacca;;;Hindu;Bornean;Malay;Land;Asia;East Indies;Indonesia;Kalimantan
640;Pontianak;13.0;5.0;5.0;3.0;Unknown;Malacca;;;Sunni;Bornean;Malay;Land;Asia;East Indies;Indonesia;Kalimantan
641;Makassar;21.0;8.0;8.0;5.0;Spices;The Moluccas;Coastal Center of Trade;Makassar;Animist;Sulawesi;Malay;Land;Asia;East Indies;Moluccas;South Sulawesi
642;Kendari;11.0;4.0;4.0;3.0;Unknown;The Moluccas;;;Animist;Sulawesi;Malay;Land;Asia;East Indies;Moluccas;South Sulawesi
643;Poso;10.0;4.0;4.0;2.0;Unknown;The Moluccas;;;Animist;Sulawesi;Malay;Land;Asia;East Indies;Moluccas;North Sulawesi
644;Manado;10.0;4.0;4.0;2.0;Unknown;The Moluccas;;;Animist;Sulawesi;Malay;Land;Asia;East Indies;Moluccas;North Sulawesi
645;Buru;5.0;2.0;2.0;1.0;Unknown;The Moluccas;;;Animist;Moluccan;Pacific;Land;Asia;East Indies;Moluccas;Moluccas
646;Ambon;12.0;5.0;5.0;2.0;Unknown;The Moluccas;;;Animist;Moluccan;Pacific;Land;Asia;East Indies;Moluccas;Ceram
647;Ceram;7.0;3.0;3.0;1.0;Unknown;The Moluccas;;;Animist;Moluccan;Pacific;Land;Asia;East Indies;Moluccas;Ceram
648;Halmahera;5.0;2.0;2.0;1.0;Unknown;The Moluccas;;;Animist;Moluccan;Pacific;Land;Asia;East Indies;Moluccas;Spice Islands
649;Ternate;13.0;5.0;5.0;3.0;Spices;The Moluccas;The Spice Islands;Ternate;Animist;Moluccan;Pacific;Land;Asia;East Indies;Moluccas;Spice Islands
650;Tidore;13.0;5.0;5.0;3.0;Spices;The Moluccas;The Spice Islands;Tidore;Animist;Moluccan;Pacific;Land;Asia;East Indies;Moluccas;Spice Islands
651;Sulu;11.0;4.0;4.0;3.0;Unknown;Philippines;;;Sunni;Filipino;Malay;Land;Asia;East Indies;Moluccas;Moluccas
652;Maguindanao;13.0;5.0;5.0;3.0;Unknown;Philippines;;;Animist;Filipino;Malay;Land;Asia;East Indies;Moluccas;Mindanao
653;Lanao;8.0;3.0;3.0;2.0;Unknown;Philippines;;;Animist;Filipino;Malay;Land;Asia;East Indies;Moluccas;Mindanao
654;Visayas;5.0;2.0;2.0;1.0;Unknown;Philippines;;;Animist;Filipino;Malay;Land;Asia;East Indies;Moluccas;Great Moluccas
655;Palawan;8.0;3.0;3.0;2.0;Unknown;Philippines;;;Animist;Filipino;Malay;Land;Asia;East Indies;Moluccas;Great Moluccas
656;Manila;14.0;6.0;6.0;2.0;Unknown;Philippines;Important Natural Harbor;;Animist;Filipino;Malay;Land;Asia;East Indies;Moluccas;Great Moluccas
657;Ilocos;6.0;2.0;2.0;2.0;Unknown;Philippines;;;Animist;Filipino;Malay;Land;Asia;East Indies;Moluccas;Luzon
658;Cagayan;6.0;2.0;2.0;2.0;Unknown;Philippines;;;Animist;Filipino;Malay;Land;Asia;East Indies;Moluccas;Luzon
659;Lingga;3.0;1.0;1.0;1.0;Fish;Malacca;;Siak;Sunni;Sumatran;Malay;Land;Asia;East Indies;Malaya;Riau
660;Sibsongbanna;8.0;3.0;3.0;2.0;Tea;Chengdu;;Ming;Theravada;Shan;Thai;Land;Asia;China;Xinan;Yun-Gui Frontier
661;Dali;9.0;3.0;3.0;3.0;Tea;Chengdu;;Ming;Theravada;Bai;Burman;Land;Asia;China;Xinan;Yun-Gui Frontier
662;Yunnan;14.0;6.0;5.0;3.0;Copper;Canton;;Ming;Theravada;Bai;Burman;Land;Asia;China;Xinan;Yun-Gui Hinterland
663;Guangnan;3.0;1.0;1.0;1.0;Copper;Canton;;Ming;Theravada;Bai;Burman;Land;Asia;China;Xinan;Yun-Gui Hinterland
664;Lingyun;3.0;1.0;1.0;1.0;Tea;Canton;;Ming;Confucian;Zhuang;Thai;Land;Asia;China;South China;Guangxi
665;Shiuhing;11.0;4.0;4.0;3.0;Chinaware;Canton;;Ming;Confucian;Cantonese;Chinese;Land;Asia;China;South China;West Guangdong
666;Kingchow;3.0;1.0;1.0;1.0;Tropical Wood;Canton;;Ming;Confucian;Min;Chinese;Land;Asia;China;South China;West Guangdong
667;Canton;27.0;12.0;12.0;3.0;Incense;Canton;Coastal Center of Trade / Pearl Estuary;Ming;Confucian;Cantonese;Chinese;Land;Asia;China;South China;East Guangdong
668;Macau;7.0;3.0;3.0;1.0;Fish;Canton;;Ming;Confucian;Cantonese;Chinese;Land;Asia;China;South China;East Guangdong
669;Fuzhou;19.0;8.0;8.0;3.0;Tea;Hangzhou;;Ming;Confucian;Min;Chinese;Land;Asia;China;South China;Fujian
670;Ganzhou;10.0;4.0;4.0;2.0;Grain;Hangzhou;;Ming;Confucian;Hakka;Chinese;Land;Asia;China;South China;Jiangxi
671;Changsha;16.0;6.0;6.0;4.0;Grain;Canton;;Ming;Confucian;Xiang;Chinese;Land;Asia;China;South China;Hunan
672;Wuling;8.0;3.0;3.0;2.0;Cotton;Canton;;Ming;Confucian;Xiang;Chinese;Land;Asia;China;South China;Hunan
673;Zhenyuan;3.0;1.0;1.0;1.0;Tea;Canton;;Ming;Animist;Miao;Chinese;Land;Asia;China;Xinan;Yun-Gui Hinterland
674;Guiyang;8.0;3.0;3.0;2.0;Iron;Canton;;Ming;Animist;Yi;Burman;Land;Asia;China;Xinan;Yun-Gui Hinterland
675;Umung;5.0;1.0;1.0;3.0;Copper;Chengdu;;Ming;Animist;Yi;Burman;Land;Asia;China;Xinan;Chuannan
676;Shigatse;6.0;2.0;2.0;2.0;Incense;Lhasa;;U-tsang;Vajrayana;Tibetan;Burman;Land;Asia;Tartary;Tibet;Ü
677;Lhasa;7.0;2.0;2.0;3.0;Cloth;Lhasa;Religious Center;U-tsang;Vajrayana;Tibetan;Burman;Land;Asia;Tartary;Tibet;Tsang
678;Tachienlu;6.0;2.0;2.0;2.0;Tea;Chengdu;;Kham;Vajrayana;Tibetan;Burman;Land;Asia;Tartary;Tibet;Kham
679;Chengdu;21.0;9.0;9.0;3.0;Silk;Chengdu;Inland Center of Trade;Ming;Confucian;Sichuanese;Chinese;Land;Asia;China;Xinan;Sichuan
680;Chongqing;20.0;8.0;8.0;4.0;Spices;Chengdu;;Ming;Confucian;Sichuanese;Chinese;Land;Asia;China;Xinan;Sichuan
681;Yichang;8.0;3.0;3.0;2.0;Tea;Xi'an;;Ming;Confucian;Sichuanese;Chinese;Land;Asia;China;South China;Hubei
682;Wuchang;19.0;8.0;8.0;3.0;Salt;Xi'an;;Ming;Confucian;Hubei;Chinese;Land;Asia;China;South China;Hubei
683;Nanchang;15.0;6.0;6.0;3.0;Paper;Hangzhou;;Ming;Confucian;Gan;Chinese;Land;Asia;China;South China;Jiangxi
684;Hangzhou;27.0;12.0;12.0;3.0;Silk;Hangzhou;Coastal Center of Trade;Ming;Confucian;Wu;Chinese;Land;Asia;China;South China;Zhejiang
685;Yangzhou;26.0;12.0;12.0;2.0;Salt;Hangzhou;;Ming;Confucian;Jianghuai;Chinese;Land;Asia;China;South China;South Jiangsu
686;Anqing;14.0;6.0;6.0;2.0;Cloth;Hangzhou;;Ming;Confucian;Jianghuai;Chinese;Land;Asia;China;South China;South Anhui
687;Nanyang;10.0;4.0;4.0;2.0;Gems;Xi'an;;Ming;Confucian;Zhongyuan;Chinese;Land;Asia;China;North China;South Henan
688;Kaifeng;20.0;8.0;8.0;4.0;Chinaware;Xi'an;;Ming;Confucian;Zhongyuan;Chinese;Land;Asia;China;North China;North Henan
689;Hanzhong;11.0;4.0;4.0;3.0;Iron;Xi'an;;Ming;Confucian;Xibei;Chinese;Land;Asia;China;North China;Shaanxi
690;Qingzhou;12.0;5.0;4.0;3.0;Iron;Beijing;;Ming;Confucian;Shandong;Chinese;Land;Asia;China;North China;Shandong
691;Jinan;13.0;5.0;5.0;3.0;Cloth;Beijing;;Ming;Confucian;Shandong;Chinese;Land;Asia;China;North China;Shandong
692;Huaiqing;8.0;3.0;3.0;2.0;Grain;Xi'an;;Ming;Confucian;Jin;Chinese;Land;Asia;China;North China;North Henan
693;Taiyuan;15.0;6.0;6.0;3.0;Iron;Beijing;;Ming;Confucian;Jin;Chinese;Land;Asia;China;North China;Shanxi
694;Pingyang;7.0;3.0;2.0;2.0;Iron;Beijing;;Ming;Confucian;Jin;Chinese;Land;Asia;China;North China;Shanxi
695;Hejian;8.0;3.0;3.0;2.0;Salt;Beijing;;Ming;Confucian;Zhili;Chinese;Land;Asia;China;North China;South Hebei
696;Baoding;8.0;3.0;3.0;2.0;Chinaware;Beijing;;Ming;Confucian;Zhili;Chinese;Land;Asia;China;North China;South Hebei
697;Datong;11.0;4.0;4.0;3.0;Iron;Beijing;;Ming;Confucian;Jin;Chinese;Land;Asia;China;North China;Shanxi
698;Ningxia;7.0;3.0;2.0;2.0;Salt;Xi'an;;Ming;Confucian;Mongol;Altaic;Land;Asia;China;North China;East Gansu
699;Lanzhou;15.0;6.0;6.0;3.0;Grain;Xi'an;;Ming;Confucian;Xibei;Chinese;Land;Asia;China;North China;East Gansu
700;Xi'an;17.0;7.0;7.0;3.0;Grain;Xi'an;Inland Center of Trade;Ming;Confucian;Xibei;Chinese;Land;Asia;China;North China;Shaanxi
701;Ordos;5.0;2.0;2.0;1.0;Livestock;Xi'an;;Ming;Vajrayana;Mongol;Altaic;Land;Asia;Tartary;Mongolia;Ordos
702;Hohhot;12.0;4.0;4.0;4.0;Iron;Beijing;;Ming;Vajrayana;Mongol;Altaic;Land;Asia;Tartary;Mongolia;Inner Mongolia
703;Chengde;7.0;3.0;3.0;1.0;Livestock;Beijing;;Korchin;Vajrayana;Chahar;Altaic;Land;Asia;China;North China;North Hebei
704;Ningyuan;6.0;2.0;2.0;2.0;Grain;Beijing;;Ming;Confucian;Zhili;Chinese;Land;Asia;Tartary;Manchuria;Liaoning
705;Gyegu;4.0;1.0;1.0;2.0;Wool;Lhasa;;Kham;Vajrayana;Tibetan;Burman;Land;Asia;Tartary;Tibet;Amdo
706;Tsaidam;3.0;1.0;1.0;1.0;Salt;Lhasa;;Sarig Yogir;Vajrayana;Oirat;Altaic;Land;Asia;Tartary;Tibet;Amdo
707;Yumen;5.0;2.0;2.0;1.0;Livestock;Yumen;Inland Center of Trade;Ming;Vajrayana;Oirat;Altaic;Land;Asia;China;North China;West Gansu
708;Zhangye;7.0;3.0;3.0;1.0;Livestock;Yumen;;Ming;Confucian;Xibei;Chinese;Land;Asia;China;North China;West Gansu
709;Alxa;4.0;1.0;1.0;2.0;Gems;Xi'an;;Oirat;Vajrayana;Mongol;Altaic;Land;Asia;Tartary;Mongolia;Ordos
710;Hotan;7.0;2.0;2.0;3.0;Gems;Yumen;;Yarkand;Sunni;Uyghur;Altaic;Land;Asia;Tartary;Central Asia;Shanshan
711;Qarqan;4.0;1.0;1.0;2.0;Livestock;Yumen;;Yarkand;Vajrayana;Uyghur;Altaic;Land;Asia;Tartary;Central Asia;Shanshan
712;Aksu;6.0;2.0;2.0;2.0;Cotton;Yumen;;Yarkand;Sunni;Uyghur;Altaic;Land;Asia;Tartary;Central Asia;Central Altishahr
713;Bechbaliq;6.0;2.0;2.0;2.0;Salt;Yumen;;Chagatai;Tengri;Uyghur;Altaic;Land;Asia;Tartary;Mongolia;South Zungaria
714;Hoboksar;4.0;1.0;1.0;2.0;Livestock;Yumen;;Oirat;Tengri;Oirat;Altaic;Land;Asia;Tartary;Mongolia;North Zungaria
715;Urumqi;7.0;2.0;2.0;3.0;Grain;Yumen;;Chagatai;Tengri;Uyghur;Altaic;Land;Asia;Tartary;Mongolia;South Zungaria
716;Tannu Uriankhai;3.0;1.0;1.0;1.0;Fur;Siberia;;Oirat;Tengri;Buryat;Evenki;Land;Asia;Tartary;Mongolia;Tannu Uriankhai
717;Kherlen;3.0;1.0;1.0;1.0;Livestock;Yumen;;Mongolia;Tengri;Khalkha;Altaic;Land;Asia;Tartary;Mongolia;Outer Mongolia
718;Kobdo;6.0;2.0;2.0;2.0;Cloth;Yumen;;Oirat;Tengri;Oirat;Altaic;Land;Asia;Tartary;Mongolia;Kobdo
719;Uliastai;9.0;3.0;3.0;3.0;Wool;Yumen;;Oirat;Tengri;Khalkha;Altaic;Land;Asia;Tartary;Mongolia;Uliastai
720;Dornogovi;4.0;1.0;1.0;2.0;Livestock;Yumen;;Mongolia;Tengri;Khalkha;Altaic;Land;Asia;Tartary;Mongolia;Gobi
721;Setsen;5.0;2.0;1.0;2.0;Livestock;Yumen;;Mongolia;Tengri;Khalkha;Altaic;Land;Asia;Tartary;Mongolia;Outer Mongolia
722;Jirem;5.0;1.0;2.0;2.0;Livestock;Girin;;Korchin;Vajrayana;Chahar;Altaic;Land;Asia;Tartary;Mongolia;Eastern Mongolia
723;Xilin Gol;6.0;2.0;2.0;2.0;Livestock;Beijing;;Mongolia;Vajrayana;Mongol;Altaic;Land;Asia;Tartary;Mongolia;Inner Mongolia
724;Hulunbuir;3.0;1.0;1.0;1.0;Livestock;Girin;;Korchin;Tengri;Khalkha;Altaic;Land;Asia;Tartary;Manchuria;West Heilongjiangord
725;Cicigar;10.0;4.0;4.0;2.0;Naval supplies;Girin;;Korchin;Tengri;Chahar;Altaic;Land;Asia;Tartary;Manchuria;West Heilongjiangord
726;Shenyang;12.0;5.0;5.0;2.0;Gems;Beijing;;Ming;Confucian;Manchu;Evenki;Land;Asia;Tartary;Manchuria;Liaoning
727;Aigun;9.0;3.0;3.0;3.0;Fur;Girin;;Haixi;Tengri;Manchu;Evenki;Land;Asia;Tartary;Manchuria;Central Heilongjiang
728;Tuwan;5.0;1.0;2.0;2.0;Livestock;Girin;;Haixi;Tengri;Manchu;Evenki;Land;Asia;Tartary;Manchuria;Central Heilongjiang
729;Bohori;6.0;2.0;2.0;2.0;Fish;Girin;;Yeren;Tengri;Manchu;Evenki;Land;Asia;Tartary;Manchuria;South Ilin Hala
730;Girin;15.0;5.0;5.0;5.0;Grain;Girin;Inland Center of Trade;Haixi;Confucian;Manchu;Evenki;Land;Asia;Tartary;Manchuria;South Jilin
731;Ilan Hala;8.0;3.0;3.0;2.0;Naval supplies;Girin;;Jianzhou;Tengri;Manchu;Evenki;Land;Asia;Tartary;Manchuria;South Ilin Hala
732;Hamheung;4.0;1.0;1.0;2.0;Fish;Nippon;;Korea;Confucian;Korean;Korean;Land;Asia;Far East;Korea;Hamgyeong
733;Hwangju;6.0;2.0;2.0;2.0;Fish;Nippon;;Korea;Confucian;Korean;Korean;Land;Asia;Far East;Korea;Western Korea
734;Wonju;4.0;1.0;1.0;2.0;Chinaware;Nippon;;Korea;Confucian;Korean;Korean;Land;Asia;Far East;Korea;Eastern Korea
735;Hanseong;10.0;4.0;4.0;2.0;Paper;Nippon;;Korea;Confucian;Korean;Korean;Land;Asia;Far East;Korea;Western Korea
736;Sangju;9.0;4.0;3.0;2.0;Cotton;Nippon;;Korea;Confucian;Korean;Korean;Land;Asia;Far East;Korea;Eastern Korea
737;Jeonju;10.0;4.0;4.0;2.0;Chinaware;Nippon;;Korea;Confucian;Korean;Korean;Land;Asia;Far East;Korea;Southern Korea
738;Sakam;10.0;4.0;4.0;2.0;Unknown;Canton;;;Animist;Polynesian;Malay;Land;Asia;China;South China;Taiwan
739;Kashgar;6.0;2.0;2.0;2.0;Wool;Samarkand;Inland Center of Trade;Yarkand;Sunni;Uyghur;Altaic;Land;Asia;Tartary;Central Asia;Kashgaria
740;Chanderi;6.0;3.0;2.0;1.0;Cloth;Goa;;Malwa;Hindu;Malvi;Western Aryan;Land;Asia;India;Western India;Malwa
741;Cumana;4.0;1.0;2.0;1.0;Unknown;Caribbean;;;Animist;Carib;Caribbean;Land;South America;South America;Colombia;Venezuela
742;Angostura;4.0;2.0;1.0;1.0;Unknown;Amazonas;;;Animist;Carib;Caribbean;Land;South America;South America;Colombia;Upper Guyana
743;Essequibo;3.0;1.0;1.0;1.0;Sugar;Amazonas;;Arawak;Animist;Lokono;Caribbean;Land;South America;South America;Colombia;Guyana
744;Demerara;3.0;1.0;1.0;1.0;Unknown;Amazonas;;;Animist;Lokono;Caribbean;Land;South America;South America;Colombia;Guyana
